gene_symbol,disease_id,onset_name,onset_id
SUPT16H,OMIM:619480,Infantile onset,HP:0003593
SURF1,OMIM:220110,Infantile onset,HP:0003593
SURF1,OMIM:220110,Pediatric onset,HP:0410280
SV2A,OMIM:620772,Pediatric onset,HP:0410280
SV2A,OMIM:620772,Infantile onset,HP:0003593
SVIL,OMIM:619040,Pediatric onset,HP:0410280
SVIL,OMIM:619040,Congenital onset,HP:0003577
SVIL,OMIM:619040,Juvenile onset,HP:0003621
SVIL,OMIM:619040,Infantile onset,HP:0003593
SVIL,OMIM:619040,Childhood onset,HP:0011463
SYK,OMIM:619381,Infantile onset,HP:0003593
SYK,OMIM:619381,Pediatric onset,HP:0410280
SYNE1,OMIM:612998,Childhood onset,HP:0011463
SYNE1,OMIM:612998,Pediatric onset,HP:0410280
SYNE2,OMIM:612999,Juvenile onset,HP:0003621
SYNE2,OMIM:612999,Childhood onset,HP:0011463
SYNE2,OMIM:612999,Pediatric onset,HP:0410280
SYNE4,OMIM:615540,Congenital onset,HP:0003577
SYNE4,OMIM:615540,Infantile onset,HP:0003593
SYNE4,OMIM:615540,Pediatric onset,HP:0410280
SYNE4,OMIM:615540,Childhood onset,HP:0011463
SYNGAP1,OMIM:612621,Pediatric onset,HP:0410280
SYNGAP1,OMIM:612621,Infantile onset,HP:0003593
SYNJ1,OMIM:617389,Neonatal onset,HP:0003623
SYNJ1,OMIM:617389,Infantile onset,HP:0003593
SYNJ1,OMIM:617389,Pediatric onset,HP:0410280
SYT1,OMIM:618218,Infantile onset,HP:0003593
SYT1,OMIM:618218,Pediatric onset,HP:0410280
SYT14,OMIM:614229,Pediatric onset,HP:0410280
SYT14,OMIM:614229,Childhood onset,HP:0011463
SYT2,OMIM:616040,Pediatric onset,HP:0410280
SYT2,OMIM:616040,Childhood onset,HP:0011463
SYT2,OMIM:619461,Congenital onset,HP:0003577
SZT2,OMIM:615476,Infantile onset,HP:0003593
SZT2,OMIM:615476,Pediatric onset,HP:0410280
TAB2,OMIM:131300,Pediatric onset,HP:0410280
TAB2,OMIM:131300,Juvenile onset,HP:0003621
TAB2,OMIM:614980,Congenital onset,HP:0003577
TAC3,OMIM:146110,Juvenile onset,HP:0003621
TAC3,OMIM:146110,Pediatric onset,HP:0410280
TACO1,OMIM:220110,Infantile onset,HP:0003593
TACO1,OMIM:220110,Pediatric onset,HP:0410280
TACO1,OMIM:619052,Childhood onset,HP:0011463
TACO1,OMIM:619052,Juvenile onset,HP:0003621
TACR3,OMIM:146110,Juvenile onset,HP:0003621
TACR3,OMIM:146110,Pediatric onset,HP:0410280
TACSTD2,OMIM:204870,Pediatric onset,HP:0410280
TACSTD2,OMIM:204870,Childhood onset,HP:0011463
TAF1,OMIM:300966,Congenital onset,HP:0003577
TAF13,OMIM:617432,Pediatric onset,HP:0410280
TAF13,OMIM:617432,Infantile onset,HP:0003593
TAF2,OMIM:615599,Infantile onset,HP:0003593
TAF2,OMIM:615599,Pediatric onset,HP:0410280
TAF8,OMIM:619972,Pediatric onset,HP:0410280
TAF8,OMIM:619972,Infantile onset,HP:0003593
TAFAZZIN,OMIM:302060,Infantile onset,HP:0003593
TAFAZZIN,OMIM:302060,Pediatric onset,HP:0410280
TAMM41,OMIM:620139,Congenital onset,HP:0003577
TANGO2,OMIM:616878,Childhood onset,HP:0011463
TANGO2,OMIM:616878,Pediatric onset,HP:0410280
TANGO2,OMIM:616878,Juvenile onset,HP:0003621
TANGO2,OMIM:616878,Infantile onset,HP:0003593
TAP2,OMIM:620813,Pediatric onset,HP:0410280
TAP2,OMIM:620813,Childhood onset,HP:0011463
TAPT1,OMIM:131300,Juvenile onset,HP:0003621
TAPT1,OMIM:259770,Pediatric onset,HP:0410280
TAPT1,OMIM:259770,Infantile onset,HP:0003593
TAPT1,OMIM:259770,Congenital onset,HP:0003577
TARS2,OMIM:615918,Pediatric onset,HP:0410280
TARS2,OMIM:615918,Infantile onset,HP:0003593
TARS2,OMIM:615918,Congenital onset,HP:0003577
TASP1,OMIM:618950,Congenital onset,HP:0003577
TBC1D20,OMIM:615663,Congenital onset,HP:0003577
TBC1D23,OMIM:617695,Pediatric onset,HP:0410280
TBC1D23,OMIM:617695,Congenital onset,HP:0003577
TBC1D23,OMIM:617695,Infantile onset,HP:0003593
TBC1D24,OMIM:220500,Congenital onset,HP:0003577
TBC1D24,OMIM:605021,Infantile onset,HP:0003593
TBC1D24,OMIM:605021,Pediatric onset,HP:0410280
TBC1D24,OMIM:608105,Infantile onset,HP:0003593
TBC1D24,OMIM:608105,Childhood onset,HP:0011463
TBC1D24,OMIM:608105,Pediatric onset,HP:0410280
TBC1D24,OMIM:614617,Congenital onset,HP:0003577
TBC1D24,OMIM:615338,Pediatric onset,HP:0410280
TBC1D24,OMIM:615338,Infantile onset,HP:0003593
TBC1D2B,OMIM:619323,Childhood onset,HP:0011463
TBC1D2B,OMIM:619323,Pediatric onset,HP:0410280
TBC1D7,OMIM:248000,Pediatric onset,HP:0410280
TBC1D7,OMIM:248000,Infantile onset,HP:0003593
TBC1D8B,OMIM:301028,Juvenile onset,HP:0003621
TBC1D8B,OMIM:301028,Childhood onset,HP:0011463
TBC1D8B,OMIM:301028,Congenital onset,HP:0003577
TBC1D8B,OMIM:301028,Infantile onset,HP:0003593
TBC1D8B,OMIM:301028,Pediatric onset,HP:0410280
TBCD,OMIM:617193,Pediatric onset,HP:0410280
TBCD,OMIM:617193,Congenital onset,HP:0003577
TBCD,OMIM:617193,Infantile onset,HP:0003593
TBCE,OMIM:131300,Juvenile onset,HP:0003621
TBCE,OMIM:241410,Congenital onset,HP:0003577
TBCE,OMIM:617207,Childhood onset,HP:0011463
TBCE,OMIM:617207,Pediatric onset,HP:0410280
TBCE,OMIM:617207,Infantile onset,HP:0003593
TBCE,OMIM:617207,Congenital onset,HP:0003577
TBCK,OMIM:616900,Pediatric onset,HP:0410280
TBCK,OMIM:616900,Neonatal onset,HP:0003623
TBCK,OMIM:616900,Infantile onset,HP:0003593
TBCK,OMIM:616900,Congenital onset,HP:0003577
TBK1,OMIM:617900,Juvenile onset,HP:0003621
TBK1,OMIM:617900,Pediatric onset,HP:0410280
TBK1,OMIM:617900,Infantile onset,HP:0003593
TBK1,OMIM:620880,Infantile onset,HP:0003593
TBK1,OMIM:620880,Pediatric onset,HP:0410280
TBL1X,OMIM:301033,Infantile onset,HP:0003593
TBL1X,OMIM:301033,Pediatric onset,HP:0410280
TBL1XR1,OMIM:616944,Pediatric onset,HP:0410280
TBL1XR1,OMIM:616944,Infantile onset,HP:0003593
TBR1,OMIM:606053,Pediatric onset,HP:0410280
TBR1,OMIM:606053,Infantile onset,HP:0003593
TBX15,OMIM:131300,Pediatric onset,HP:0410280
TBX15,OMIM:131300,Juvenile onset,HP:0003621
TBX18,OMIM:143400,Childhood onset,HP:0011463
TBX18,OMIM:143400,Pediatric onset,HP:0410280
TBX18,OMIM:143400,Juvenile onset,HP:0003621
TBX19,OMIM:201400,Infantile onset,HP:0003593
TBX19,OMIM:201400,Pediatric onset,HP:0410280
TBX2,OMIM:618223,Congenital onset,HP:0003577
TBX21,OMIM:619630,Infantile onset,HP:0003593
TBX21,OMIM:619630,Pediatric onset,HP:0410280
TBX3,OMIM:131300,Pediatric onset,HP:0410280
TBX3,OMIM:131300,Juvenile onset,HP:0003621
TBX3,OMIM:181450,Congenital onset,HP:0003577
TBX4,OMIM:131300,Juvenile onset,HP:0003621
TBX4,OMIM:131300,Pediatric onset,HP:0410280
TBX5,OMIM:131300,Juvenile onset,HP:0003621
TBX5,OMIM:131300,Pediatric onset,HP:0410280
TBX5,OMIM:142900,Congenital onset,HP:0003577
TBX6,OMIM:122600,Congenital onset,HP:0003577
TBX6,OMIM:131300,Pediatric onset,HP:0410280
TBX6,OMIM:131300,Juvenile onset,HP:0003621
TBXA2R,OMIM:614009,Pediatric onset,HP:0410280
TBXA2R,OMIM:614009,Infantile onset,HP:0003593
TBXAS1,OMIM:131300,Juvenile onset,HP:0003621
TBXAS1,OMIM:131300,Pediatric onset,HP:0410280
TCEAL1,OMIM:301094,Infantile onset,HP:0003593
TCEAL1,OMIM:301094,Pediatric onset,HP:0410280
TCF12,OMIM:131300,Pediatric onset,HP:0410280
TCF12,OMIM:131300,Juvenile onset,HP:0003621
TCF12,OMIM:619718,Congenital onset,HP:0003577
TCF20,OMIM:618430,Infantile onset,HP:0003593
TCF20,OMIM:618430,Pediatric onset,HP:0410280
TCF3,OMIM:616941,Pediatric onset,HP:0410280
TCF3,OMIM:616941,Infantile onset,HP:0003593
TCF3,OMIM:619824,Pediatric onset,HP:0410280
TCF3,OMIM:619824,Infantile onset,HP:0003593
TCF3,OMIM:619824,Childhood onset,HP:0011463
TCF4,OMIM:610954,Pediatric onset,HP:0410280
TCF4,OMIM:610954,Juvenile onset,HP:0003621
TCF4,OMIM:610954,Childhood onset,HP:0011463
TCHH,OMIM:617252,Pediatric onset,HP:0410280
TCHH,OMIM:617252,Childhood onset,HP:0011463
TCIRG1,OMIM:131300,Juvenile onset,HP:0003621
TCIRG1,OMIM:259700,Pediatric onset,HP:0410280
TCIRG1,OMIM:259700,Infantile onset,HP:0003593
TCN2,OMIM:275350,Neonatal onset,HP:0003623
TCN2,OMIM:275350,Infantile onset,HP:0003593
TCN2,OMIM:275350,Pediatric onset,HP:0410280
TCOF1,OMIM:131300,Juvenile onset,HP:0003621
TCOF1,OMIM:131300,Pediatric onset,HP:0410280
TCOF1,OMIM:154500,Congenital onset,HP:0003577
TCTN2,OMIM:131300,Juvenile onset,HP:0003621
TCTN2,OMIM:613885,Congenital onset,HP:0003577
TCTN2,OMIM:616654,Congenital onset,HP:0003577
TCTN2,OMIM:616654,Pediatric onset,HP:0410280
TCTN2,OMIM:616654,Infantile onset,HP:0003593
TCTN3,OMIM:131300,Pediatric onset,HP:0410280
TCTN3,OMIM:131300,Juvenile onset,HP:0003621
TCTN3,OMIM:614815,Congenital onset,HP:0003577
TDO2,OMIM:600627,Neonatal onset,HP:0003623
TDP1,OMIM:607250,Juvenile onset,HP:0003621
TDP1,OMIM:607250,Pediatric onset,HP:0410280
TEAD1,OMIM:180100,Juvenile onset,HP:0003621
TEAD1,OMIM:180100,Pediatric onset,HP:0410280
TEAD1,OMIM:180100,Childhood onset,HP:0011463
TECPR2,OMIM:615031,Childhood onset,HP:0011463
TECPR2,OMIM:615031,Pediatric onset,HP:0410280
TECR,OMIM:614020,Pediatric onset,HP:0410280
TECR,OMIM:614020,Infantile onset,HP:0003593
TECRL,OMIM:614021,Childhood onset,HP:0011463
TECRL,OMIM:614021,Pediatric onset,HP:0410280
TECRL,OMIM:614021,Juvenile onset,HP:0003621
TEFM,OMIM:620451,Childhood onset,HP:0011463
TEFM,OMIM:620451,Neonatal onset,HP:0003623
TEFM,OMIM:620451,Infantile onset,HP:0003593
TEFM,OMIM:620451,Pediatric onset,HP:0410280
TELO2,OMIM:616954,Neonatal onset,HP:0003623
TELO2,OMIM:616954,Infantile onset,HP:0003593
TELO2,OMIM:616954,Pediatric onset,HP:0410280
TELO2,OMIM:616954,Congenital onset,HP:0003577
TENM3,OMIM:615145,Congenital onset,HP:0003577
TENM4,OMIM:616736,Childhood onset,HP:0011463
TENM4,OMIM:616736,Pediatric onset,HP:0410280
TENM4,OMIM:616736,Juvenile onset,HP:0003621
TENT5A,OMIM:131300,Juvenile onset,HP:0003621
TENT5A,OMIM:259770,Pediatric onset,HP:0410280
TENT5A,OMIM:259770,Congenital onset,HP:0003577
TENT5A,OMIM:259770,Infantile onset,HP:0003593
TERT,OMIM:613989,Pediatric onset,HP:0410280
TERT,OMIM:613989,Juvenile onset,HP:0003621
TET2,OMIM:619126,Pediatric onset,HP:0410280
TET2,OMIM:619126,Infantile onset,HP:0003593
TFAM,OMIM:617156,Neonatal onset,HP:0003623
TFAP2B,OMIM:617035,Congenital onset,HP:0003577
TFG,OMIM:615658,Pediatric onset,HP:0410280
TFG,OMIM:615658,Childhood onset,HP:0011463
TGDS,OMIM:131300,Pediatric onset,HP:0410280
TGDS,OMIM:131300,Juvenile onset,HP:0003621
TGDS,OMIM:616145,Congenital onset,HP:0003577
TGFB1,OMIM:131300,Juvenile onset,HP:0003621
TGFB1,OMIM:219700,Pediatric onset,HP:0410280
TGFB1,OMIM:219700,Childhood onset,HP:0011463
TGFB1,OMIM:219700,Infantile onset,HP:0003593
TGFB2,OMIM:121050,Congenital onset,HP:0003577
TGFB2,OMIM:131300,Juvenile onset,HP:0003621
TGFB2,OMIM:208050,Congenital onset,HP:0003577
TGFB2,OMIM:208050,Juvenile onset,HP:0003621
TGFB2,OMIM:208050,Childhood onset,HP:0011463
TGFB2,OMIM:208050,Infantile onset,HP:0003593
TGFB2,OMIM:208050,Neonatal onset,HP:0003623
TGFB2,OMIM:208050,Pediatric onset,HP:0410280
TGFB3,OMIM:107970,Juvenile onset,HP:0003621
TGFB3,OMIM:121050,Congenital onset,HP:0003577
TGFB3,OMIM:131300,Juvenile onset,HP:0003621
TGFB3,OMIM:208050,Infantile onset,HP:0003593
TGFB3,OMIM:208050,Congenital onset,HP:0003577
TGFB3,OMIM:208050,Childhood onset,HP:0011463
TGFB3,OMIM:208050,Neonatal onset,HP:0003623
TGFB3,OMIM:208050,Juvenile onset,HP:0003621
TGFB3,OMIM:208050,Pediatric onset,HP:0410280
TGFBI,OMIM:121820,Juvenile onset,HP:0003621
TGFBI,OMIM:607541,Juvenile onset,HP:0003621
TGFBI,OMIM:607541,Childhood onset,HP:0011463
TGFBI,OMIM:608470,Infantile onset,HP:0003593
TGFBI,OMIM:608470,Pediatric onset,HP:0410280
TGFBR1,OMIM:121050,Congenital onset,HP:0003577
TGFBR1,OMIM:131300,Juvenile onset,HP:0003621
TGFBR1,OMIM:132800,Juvenile onset,HP:0003621
TGFBR1,OMIM:208050,Infantile onset,HP:0003593
TGFBR1,OMIM:208050,Juvenile onset,HP:0003621
TGFBR1,OMIM:208050,Childhood onset,HP:0011463
TGFBR1,OMIM:208050,Congenital onset,HP:0003577
TGFBR1,OMIM:208050,Pediatric onset,HP:0410280
TGFBR1,OMIM:208050,Neonatal onset,HP:0003623
TGFBR1,OMIM:609192,Congenital onset,HP:0003577
TGFBR2,OMIM:121050,Congenital onset,HP:0003577
TGFBR2,OMIM:131300,Juvenile onset,HP:0003621
TGFBR2,OMIM:208050,Congenital onset,HP:0003577
TGFBR2,OMIM:208050,Pediatric onset,HP:0410280
TGFBR2,OMIM:208050,Infantile onset,HP:0003593
TGFBR2,OMIM:208050,Neonatal onset,HP:0003623
TGFBR2,OMIM:208050,Childhood onset,HP:0011463
TGFBR2,OMIM:208050,Juvenile onset,HP:0003621
TGFBR2,OMIM:610168,Infantile onset,HP:0003593
TGFBR2,OMIM:610168,Congenital onset,HP:0003577
TGFBR2,OMIM:610168,Childhood onset,HP:0011463
TGFBR2,OMIM:610168,Juvenile onset,HP:0003621
TGFBR2,OMIM:610168,Pediatric onset,HP:0410280
TGIF1,OMIM:142946,Congenital onset,HP:0003577
TGM1,OMIM:242300,Congenital onset,HP:0003577
TGM3,OMIM:617251,Pediatric onset,HP:0410280
TGM3,OMIM:617251,Infantile onset,HP:0003593
TH,OMIM:605407,Pediatric onset,HP:0410280
TH,OMIM:605407,Infantile onset,HP:0003593
THAP1,OMIM:602629,Pediatric onset,HP:0410280
THAP1,OMIM:602629,Juvenile onset,HP:0003621
THOC6,OMIM:613680,Pediatric onset,HP:0410280
THOC6,OMIM:613680,Congenital onset,HP:0003577
THOC6,OMIM:613680,Infantile onset,HP:0003593
THPO,OMIM:131300,Juvenile onset,HP:0003621
THPO,OMIM:620481,Infantile onset,HP:0003593
THPO,OMIM:620481,Congenital onset,HP:0003577
THPO,OMIM:620481,Childhood onset,HP:0011463
THPO,OMIM:620481,Pediatric onset,HP:0410280
THRB,OMIM:188570,Childhood onset,HP:0011463
THRB,OMIM:274300,Juvenile onset,HP:0003621
THRB,OMIM:274300,Pediatric onset,HP:0410280
THSD4,OMIM:121050,Congenital onset,HP:0003577
THSD4,OMIM:208050,Juvenile onset,HP:0003621
THSD4,OMIM:208050,Childhood onset,HP:0011463
THSD4,OMIM:208050,Congenital onset,HP:0003577
THSD4,OMIM:208050,Infantile onset,HP:0003593
THSD4,OMIM:208050,Pediatric onset,HP:0410280
THSD4,OMIM:208050,Neonatal onset,HP:0003623
THUMPD1,OMIM:619989,Infantile onset,HP:0003593
THUMPD1,OMIM:619989,Pediatric onset,HP:0410280
TIAM1,OMIM:619908,Childhood onset,HP:0011463
TIAM1,OMIM:619908,Infantile onset,HP:0003593
TIAM1,OMIM:619908,Pediatric onset,HP:0410280
TICAM1,OMIM:614850,Pediatric onset,HP:0410280
TICAM1,OMIM:614850,Childhood onset,HP:0011463
TIE1,OMIM:619401,Juvenile onset,HP:0003621
TIE1,OMIM:619401,Pediatric onset,HP:0410280
TIMM50,OMIM:617698,Pediatric onset,HP:0410280
TIMM50,OMIM:617698,Infantile onset,HP:0003593
TIMM8A,OMIM:180100,Childhood onset,HP:0011463
TIMM8A,OMIM:180100,Juvenile onset,HP:0003621
TIMM8A,OMIM:180100,Pediatric onset,HP:0410280
TIMM8A,OMIM:304700,Childhood onset,HP:0011463
TIMMDC1,OMIM:618251,Infantile onset,HP:0003593
TIMMDC1,OMIM:618251,Pediatric onset,HP:0410280
TIMP3,OMIM:180100,Juvenile onset,HP:0003621
TIMP3,OMIM:180100,Pediatric onset,HP:0410280
TIMP3,OMIM:180100,Childhood onset,HP:0011463
TINF2,OMIM:268130,Infantile onset,HP:0003593
TINF2,OMIM:268130,Childhood onset,HP:0011463
TINF2,OMIM:268130,Pediatric onset,HP:0410280
TINF2,OMIM:613990,Juvenile onset,HP:0003621
TINF2,OMIM:613990,Childhood onset,HP:0011463
TJP2,OMIM:615878,Infantile onset,HP:0003593
TJP2,OMIM:615878,Pediatric onset,HP:0410280
TJP2,OMIM:615878,Neonatal onset,HP:0003623
TK2,OMIM:609560,Childhood onset,HP:0011463
TK2,OMIM:609560,Infantile onset,HP:0003593
TK2,OMIM:609560,Pediatric onset,HP:0410280
TKT,OMIM:617044,Congenital onset,HP:0003577
TLCD3B,OMIM:619531,Juvenile onset,HP:0003621
TLCD3B,OMIM:619531,Pediatric onset,HP:0410280
TLK2,OMIM:618050,Congenital onset,HP:0003577
TLK2,OMIM:618050,Pediatric onset,HP:0410280
TLK2,OMIM:618050,Infantile onset,HP:0003593
TLL1,OMIM:613087,Congenital onset,HP:0003577
TLR3,OMIM:613002,Pediatric onset,HP:0410280
TLR3,OMIM:613002,Juvenile onset,HP:0003621
TLR7,OMIM:301080,Early young adult onset,HP:0025708
TLR7,OMIM:301080,Juvenile onset,HP:0003621
TLR7,OMIM:301080,Pediatric onset,HP:0410280
TLR8,OMIM:301078,Juvenile onset,HP:0003621
TLR8,OMIM:301078,Pediatric onset,HP:0410280
TLR8,OMIM:301078,Early young adult onset,HP:0025708
TLR8,OMIM:301078,Infantile onset,HP:0003593
TMC1,OMIM:600974,Congenital onset,HP:0003577
TMC1,OMIM:600974,Juvenile onset,HP:0003621
TMC1,OMIM:600974,Pediatric onset,HP:0410280
TMC1,OMIM:606705,Pediatric onset,HP:0410280
TMC1,OMIM:606705,Juvenile onset,HP:0003621
TMCO1,OMIM:213980,Congenital onset,HP:0003577
TMEM106B,OMIM:617964,Congenital onset,HP:0003577
TMEM106B,OMIM:617964,Infantile onset,HP:0003593
TMEM106B,OMIM:617964,Pediatric onset,HP:0410280
TMEM107,OMIM:617563,Congenital onset,HP:0003577
TMEM126A,OMIM:180100,Pediatric onset,HP:0410280
TMEM126A,OMIM:180100,Juvenile onset,HP:0003621
TMEM126A,OMIM:180100,Childhood onset,HP:0011463
TMEM126B,OMIM:618250,Childhood onset,HP:0011463
TMEM126B,OMIM:618250,Juvenile onset,HP:0003621
TMEM126B,OMIM:618250,Pediatric onset,HP:0410280
TMEM132E,OMIM:618481,Congenital onset,HP:0003577
TMEM151A,OMIM:620245,Juvenile onset,HP:0003621
TMEM151A,OMIM:620245,Pediatric onset,HP:0410280
TMEM163,OMIM:620243,Infantile onset,HP:0003593
TMEM163,OMIM:620243,Pediatric onset,HP:0410280
TMEM163,OMIM:620243,Neonatal onset,HP:0003623
TMEM165,OMIM:131300,Juvenile onset,HP:0003621
TMEM165,OMIM:131300,Pediatric onset,HP:0410280
TMEM216,OMIM:131300,Pediatric onset,HP:0410280
TMEM216,OMIM:131300,Juvenile onset,HP:0003621
TMEM216,OMIM:180100,Childhood onset,HP:0011463
TMEM216,OMIM:180100,Pediatric onset,HP:0410280
TMEM216,OMIM:180100,Juvenile onset,HP:0003621
TMEM216,OMIM:603194,Congenital onset,HP:0003577
TMEM231,OMIM:131300,Pediatric onset,HP:0410280
TMEM231,OMIM:131300,Juvenile onset,HP:0003621
TMEM231,OMIM:614970,Congenital onset,HP:0003577
TMEM231,OMIM:615397,Congenital onset,HP:0003577
TMEM237,OMIM:180100,Pediatric onset,HP:0410280
TMEM237,OMIM:180100,Childhood onset,HP:0011463
TMEM237,OMIM:180100,Juvenile onset,HP:0003621
TMEM240,OMIM:607454,Pediatric onset,HP:0410280
TMEM240,OMIM:607454,Childhood onset,HP:0011463
TMEM240,OMIM:607454,Neonatal onset,HP:0003623
TMEM38B,OMIM:131300,Juvenile onset,HP:0003621
TMEM38B,OMIM:259770,Congenital onset,HP:0003577
TMEM38B,OMIM:259770,Pediatric onset,HP:0410280
TMEM38B,OMIM:259770,Infantile onset,HP:0003593
TMEM38B,OMIM:615066,Pediatric onset,HP:0410280
TMEM38B,OMIM:615066,Infantile onset,HP:0003593
TMEM38B,OMIM:615066,Childhood onset,HP:0011463
TMEM38B,OMIM:615066,Neonatal onset,HP:0003623
TMEM53,OMIM:619727,Juvenile onset,HP:0003621
TMEM53,OMIM:619727,Pediatric onset,HP:0410280
TMEM63C,OMIM:619966,Pediatric onset,HP:0410280
TMEM63C,OMIM:619966,Infantile onset,HP:0003593
TMEM63C,OMIM:619966,Childhood onset,HP:0011463
TMEM67,OMIM:131300,Juvenile onset,HP:0003621
TMEM67,OMIM:180100,Childhood onset,HP:0011463
TMEM67,OMIM:180100,Juvenile onset,HP:0003621
TMEM67,OMIM:216360,Infantile onset,HP:0003593
TMEM67,OMIM:216360,Pediatric onset,HP:0410280
TMEM67,OMIM:216360,Congenital onset,HP:0003577
TMEM67,OMIM:602152,Congenital onset,HP:0003577
TMEM70,OMIM:614052,Congenital onset,HP:0003577
TMEM94,OMIM:618316,Congenital onset,HP:0003577
TMEM98,OMIM:615972,Congenital onset,HP:0003577
TMIE,OMIM:600971,Congenital onset,HP:0003577
TMPRSS3,OMIM:601072,Childhood onset,HP:0011463
TMPRSS3,OMIM:601072,Pediatric onset,HP:0410280
TMPRSS3,OMIM:601072,Congenital onset,HP:0003577
TMTC3,OMIM:617255,Infantile onset,HP:0003593
TMTC3,OMIM:617255,Pediatric onset,HP:0410280
TMX2,OMIM:618730,Infantile onset,HP:0003593
TMX2,OMIM:618730,Pediatric onset,HP:0410280
TNC,OMIM:615629,Pediatric onset,HP:0410280
TNC,OMIM:615629,Juvenile onset,HP:0003621
TNFAIP3,OMIM:616744,Pediatric onset,HP:0410280
TNFAIP3,OMIM:616744,Infantile onset,HP:0003593
TNFAIP3,OMIM:616744,Juvenile onset,HP:0003621
TNFAIP3,OMIM:616744,Childhood onset,HP:0011463
TNFRSF11A,OMIM:131300,Juvenile onset,HP:0003621
TNFRSF11A,OMIM:612301,Infantile onset,HP:0003593
TNFRSF11A,OMIM:612301,Neonatal onset,HP:0003623
TNFRSF11A,OMIM:612301,Pediatric onset,HP:0410280
TNFRSF11B,OMIM:131300,Juvenile onset,HP:0003621
TNFRSF11B,OMIM:239000,Pediatric onset,HP:0410280
TNFRSF11B,OMIM:239000,Infantile onset,HP:0003593
TNFRSF4,OMIM:615593,Juvenile onset,HP:0003621
TNFRSF4,OMIM:615593,Pediatric onset,HP:0410280
TNFRSF9,OMIM:620282,Childhood onset,HP:0011463
TNFRSF9,OMIM:620282,Juvenile onset,HP:0003621
TNFRSF9,OMIM:620282,Pediatric onset,HP:0410280
TNFSF11,OMIM:131300,Juvenile onset,HP:0003621
TNFSF11,OMIM:259710,Pediatric onset,HP:0410280
TNFSF11,OMIM:259710,Neonatal onset,HP:0003623
TNFSF11,OMIM:259710,Infantile onset,HP:0003593
TNIK,OMIM:617028,Infantile onset,HP:0003593
TNIK,OMIM:617028,Pediatric onset,HP:0410280
TNNC1,OMIM:613243,Juvenile onset,HP:0003621
TNNC1,OMIM:613243,Pediatric onset,HP:0410280
TNNC2,OMIM:620161,Congenital onset,HP:0003577
TNNI3,OMIM:613286,Juvenile onset,HP:0003621
TNNI3,OMIM:613286,Pediatric onset,HP:0410280
TNNT1,OMIM:605355,Neonatal onset,HP:0003623
TNNT1,OMIM:620386,Congenital onset,HP:0003577
TNNT1,OMIM:620386,Pediatric onset,HP:0410280
TNNT1,OMIM:620386,Infantile onset,HP:0003593
TNNT1,OMIM:620389,Pediatric onset,HP:0410280
TNNT1,OMIM:620389,Juvenile onset,HP:0003621
TNNT1,OMIM:620389,Infantile onset,HP:0003593
TNNT2,OMIM:601494,Juvenile onset,HP:0003621
TNNT2,OMIM:601494,Pediatric onset,HP:0410280
TNNT2,OMIM:601494,Infantile onset,HP:0003593
TNNT2,OMIM:612422,Childhood onset,HP:0011463
TNNT3,OMIM:618435,Congenital onset,HP:0003577
TNPO2,OMIM:619556,Pediatric onset,HP:0410280
TNPO2,OMIM:619556,Infantile onset,HP:0003593
TNPO3,OMIM:608423,Pediatric onset,HP:0410280
TNPO3,OMIM:608423,Juvenile onset,HP:0003621
TNR,OMIM:619653,Pediatric onset,HP:0410280
TNR,OMIM:619653,Infantile onset,HP:0003593
TOE1,OMIM:614969,Congenital onset,HP:0003577
TOGARAM1,OMIM:619185,Pediatric onset,HP:0410280
TOGARAM1,OMIM:619185,Infantile onset,HP:0003593
TOM1,OMIM:619510,Infantile onset,HP:0003593
TOM1,OMIM:619510,Pediatric onset,HP:0410280
TOM1,OMIM:619510,Juvenile onset,HP:0003621
TOMM7,OMIM:620601,Infantile onset,HP:0003593
TOMM7,OMIM:620601,Pediatric onset,HP:0410280
TONSL,OMIM:131300,Juvenile onset,HP:0003621
TONSL,OMIM:131300,Pediatric onset,HP:0410280
TOPORS,OMIM:180100,Juvenile onset,HP:0003621
TOPORS,OMIM:180100,Childhood onset,HP:0011463
TOPORS,OMIM:180100,Pediatric onset,HP:0410280
TOR1A,OMIM:128100,Neonatal onset,HP:0003623
TOR1AIP1,OMIM:617072,Juvenile onset,HP:0003621
TOR1AIP1,OMIM:617072,Early young adult onset,HP:0025708
TOR1AIP1,OMIM:617072,Pediatric onset,HP:0410280
TP53,OMIM:618165,Neonatal onset,HP:0003623
TP53,OMIM:618165,Pediatric onset,HP:0410280
TP53,OMIM:618165,Infantile onset,HP:0003593
TP53RK,OMIM:617730,Infantile onset,HP:0003593
TP53RK,OMIM:617730,Pediatric onset,HP:0410280
TP53RK,OMIM:617730,Congenital onset,HP:0003577
TP63,OMIM:106260,Congenital onset,HP:0003577
TP63,OMIM:131300,Juvenile onset,HP:0003621
TP63,OMIM:604292,Childhood onset,HP:0011463
TP63,OMIM:604292,Infantile onset,HP:0003593
TP63,OMIM:604292,Pediatric onset,HP:0410280
TP63,OMIM:604292,Congenital onset,HP:0003577
TP73,OMIM:619466,Neonatal onset,HP:0003623
TPI1,OMIM:615512,Neonatal onset,HP:0003623
TPK1,OMIM:614458,Infantile onset,HP:0003593
TPK1,OMIM:614458,Childhood onset,HP:0011463
TPK1,OMIM:614458,Pediatric onset,HP:0410280
TPM1,OMIM:611878,Neonatal onset,HP:0003623
