gene_label,ct_label,as_label,as,ct,gene
TEK,blood vessel endothelial cell,right artery of caudate lobe,https://purl.org/ccf/ASCTB-TEMP_right-artery-of-caudate-lobe,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,right posterior hepatic artery,https://purl.org/ccf/ASCTB-TEMP_right-posterior-hepatic-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,segmental hepatic artery,https://purl.org/ccf/ASCTB-TEMP_segmental-hepatic-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,lacrimal artery,http://purl.obolibrary.org/obo/UBERON_0001622,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,posterior communicating artery,http://purl.obolibrary.org/obo/UBERON_0001628,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,capillary layer of choroid,http://purl.obolibrary.org/obo/UBERON_0005336,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,superior hypophysial artery,http://purl.obolibrary.org/obo/UBERON_0035404,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,ascending pharyngeal artery,http://purl.obolibrary.org/obo/UBERON_8600078,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,external primary capillary plexus of median eminence,https://purl.org/ccf/ASCTB-TEMP_external-primary-capillary-plexus-of-median-eminence,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,internal primary capillary plexus of median eminence,https://purl.org/ccf/ASCTB-TEMP_internal-primary-capillary-plexus-of-median-eminence,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,dorsal nasal artery,http://purl.obolibrary.org/obo/UBERON_0001623,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,frontal artery,http://purl.obolibrary.org/obo/UBERON_0012187,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,common carotid artery plus branches,http://purl.obolibrary.org/obo/UBERON_0001530,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,anterior meningeal artery,http://purl.obolibrary.org/obo/UBERON_0010251,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,dural artery,http://purl.obolibrary.org/obo/UBERON_8600079,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,dorsal meningeal artery,https://purl.org/ccf/ASCTB-TEMP_dorsal-meningeal-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,orbitofrontal branch of middle cerebral artery,https://purl.org/ccf/ASCTB-TEMP_orbitofrontal-branch-of-middle-cerebral-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Anterior ciliary artery,http://purl.org/sig/ont/fma/fma49962,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,meningohypophyseal artery,https://purl.org/ccf/ASCTB-TEMP_meningohypophyseal-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Branch of middle cerebral artery to angular gyrus,http://purl.org/sig/ont/fma/fma50475,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,medial circumflex femoral artery,http://purl.obolibrary.org/obo/UBERON_0001356,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,posterior tibial artery,http://purl.obolibrary.org/obo/UBERON_0001538,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,facial artery,http://purl.obolibrary.org/obo/UBERON_0001612,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Lateral plantar artery,http://purl.org/sig/ont/fma/fma43926,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Plantar arch,http://purl.org/sig/ont/fma/fma43942,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Trunk of posterior tibial artery,http://purl.org/sig/ont/fma/fma66421,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,peroneal artery,http://purl.obolibrary.org/obo/UBERON_0001540,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Circumflex fibular artery,http://purl.org/sig/ont/fma/fma43918,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Middle genicular artery,http://purl.org/sig/ont/fma/fma22536,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Superior medial genicular artery,http://purl.org/sig/ont/fma/fma22584,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,medial sural artery,https://purl.org/ccf/ASCTB-TEMP_medial-sural-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,common hepatic artery,http://purl.obolibrary.org/obo/UBERON_0005436,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,right gastroepiploic artery,http://purl.obolibrary.org/obo/UBERON_0035829,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Superior segmental renal artery,http://purl.org/sig/ont/fma/fma70499,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,musculo-phrenic artery,http://purl.obolibrary.org/obo/UBERON_0006632,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,inferior thyroid artery,http://purl.obolibrary.org/obo/UBERON_0007149,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,ascending cervical artery,http://purl.obolibrary.org/obo/UBERON_0012322,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,thyrocervical trunk,http://purl.obolibrary.org/obo/UBERON_8600062,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Anterior intercostal artery,http://purl.org/sig/ont/fma/fma10641,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Second posterior intercostal artery,http://purl.org/sig/ont/fma/fma3994,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Common cochlear artery,http://purl.org/sig/ont/fma/fma52242,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Dorsal scapular artery,http://purl.org/sig/ont/fma/fma79658,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,anterior segmental medullary artery,https://purl.org/ccf/ASCTB-TEMP_anterior-segmental-medullary-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,segmental spinal artery,https://purl.org/ccf/ASCTB-TEMP_segmental-spinal-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,superior vesical artery,http://purl.obolibrary.org/obo/UBERON_0001312,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,dorsal artery of penis,http://purl.obolibrary.org/obo/UBERON_0001340,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,internal pudendal artery,http://purl.obolibrary.org/obo/UBERON_0007315,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,helicine artery of penis,http://purl.obolibrary.org/obo/UBERON_0015174,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Middle rectal artery,http://purl.org/sig/ont/fma/fma18826,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Prostatic part of inferior vesical artery,http://purl.org/sig/ont/fma/fma20966,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,posterior branch of obturator artery,https://purl.org/ccf/ASCTB-TEMP_posterior-branch-of-obturator-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,subscapular artery,http://purl.obolibrary.org/obo/UBERON_0001397,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,dorsal intercostal artery,http://purl.obolibrary.org/obo/UBERON_0006198,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Posterior circumflex humeral artery,http://purl.org/sig/ont/fma/fma22684,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Lateral proper palmar digital artery of little finger,http://purl.org/sig/ont/fma/fma23048,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,segmental spinal artery #2,https://purl.org/ccf/ASCTB-TEMP_segmental-spinal-artery-2,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Second common palmar digital artery,http://purl.org/sig/ont/fma/fma22855,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Medial proper palmar digital artery of middle finger,http://purl.org/sig/ont/fma/fma85111,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,dorsal branch of medial proper palmar digital artery of third digit of hand,https://purl.org/ccf/ASCTB-TEMP_dorsal-branch-of-medial-proper-palmar-digital-artery-of-third-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,First posterior intercostal artery,http://purl.org/sig/ont/fma/fma66241,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,dorsal branch of lateral proper palmar digital artery of fourth digit of hand,https://purl.org/ccf/ASCTB-TEMP_dorsal-branch-of-lateral-proper-palmar-digital-artery-of-fourth-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,spiral modiolar artery,http://purl.obolibrary.org/obo/UBERON_0002505,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,posterior vestibular artery,https://purl.org/ccf/ASCTB-TEMP_posterior-vestibular-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Vestibulocochlear artery,http://purl.org/sig/ont/fma/fma52246,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,main cochlear artery,https://purl.org/ccf/ASCTB-TEMP_main-cochlear-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Capillary network of prostate,http://purl.org/sig/ont/fma/fma280966,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Trunk of acetabular part of obturator artery,http://purl.org/sig/ont/fma/fma70175,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,prostatic arteriole,https://purl.org/ccf/ASCTB-TEMP_prostatic-arteriole,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,brachial artery,http://purl.obolibrary.org/obo/UBERON_0001398,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,deep brachial artery,http://purl.obolibrary.org/obo/UBERON_0001399,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Second dorsal metacarpal artery,http://purl.org/sig/ont/fma/fma0323595,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Fourth dorsal metacarpal artery,http://purl.org/sig/ont/fma/fma0323597,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Palmar carpal branch of radial artery,http://purl.org/sig/ont/fma/fma22750,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Lesser palatine artery,http://purl.org/sig/ont/fma/fma49796,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Left inferior pulmonary vein,http://purl.org/sig/ont/fma/fma49913,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,lateral dorsal digital artery of fifth digit of hand,https://purl.org/ccf/ASCTB-TEMP_lateral-dorsal-digital-artery-of-fifth-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,lateral dorsal digital artery of third digit of hand,https://purl.org/ccf/ASCTB-TEMP_lateral-dorsal-digital-artery-of-third-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,medial dorsal digital artery of fourth digit of hand,https://purl.org/ccf/ASCTB-TEMP_medial-dorsal-digital-artery-of-fourth-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,dorsal digital artery of first digit of hand,https://purl.org/ccf/ASCTB-TEMP_dorsal-digital-artery-of-first-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,lateral dorsal digital artery of second digit of hand,https://purl.org/ccf/ASCTB-TEMP_lateral-dorsal-digital-artery-of-second-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,superior mesenteric vein,http://purl.obolibrary.org/obo/UBERON_0001138,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,inferior mesenteric vein,http://purl.obolibrary.org/obo/UBERON_0001215,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,hepatic sinusoid,http://purl.obolibrary.org/obo/UBERON_0001281,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,vaginal vein,http://purl.obolibrary.org/obo/UBERON_0001319,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,vesical vein,http://purl.obolibrary.org/obo/UBERON_0002460,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,splenic sinusoid,http://purl.obolibrary.org/obo/UBERON_0003910,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,superior vesical vein,http://purl.obolibrary.org/obo/UBERON_0006355,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,median sacral vein,http://purl.obolibrary.org/obo/UBERON_0006687,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,central vein of liver,http://purl.obolibrary.org/obo/UBERON_0006841,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,left hepatic vein,http://purl.obolibrary.org/obo/UBERON_0011955,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,right gastric vein,http://purl.obolibrary.org/obo/UBERON_0014691,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,left colic vein,http://purl.obolibrary.org/obo/UBERON_8410017,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Left gastroepiploic vein,http://purl.org/sig/ont/fma/fma15390,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
